#   beta           E(beta)     N(params)           N(CNOT)          N(measure)
#-------------------------------------------------------------------------------
   15.000       -4.193336156         542            163228            29023956
   15.100       -4.193336156         542            163228            29063461
   15.200       -4.193336156         542            163228            29102966
   15.300       -4.193336156         542            163228            29142471
   15.400       -4.193336156         542            163228            29181976
   15.500       -4.193336156         542            163228            29221481
   15.600       -4.193336156         542            163228            29260986
   15.700       -4.193336156         542            163228            29300491
   15.800       -4.193336156         542            163228            29339996
   15.900       -4.193336156         542            163228            29379501
   16.000       -4.193336156         542            163228            29419006
   16.100       -4.193336156         542            163228            29458511
   16.200       -4.193336156         542            163228            29498016
   16.300       -4.193336156         542            163228            29537521
   16.400       -4.193336156         542            163228            29577026
   16.500       -4.193336156         542            163228            29616531
   16.600       -4.193336156         542            163228            29656036
   16.700       -4.193336156         542            163228            29695541
   16.800       -4.193336156         542            163228            29735046
   16.900       -4.193336156         542            163228            29774551
   17.000       -4.193336156         542            163228            29814056
   17.100       -4.193336156         542            163228            29853561
   17.200       -4.193336156         542            163228            29893066
   17.300       -4.193336156         542            163228            29932571
   17.400       -4.193336156         542            163228            29972076
   17.500       -4.193336156         542            163228            30011581
   17.600       -4.193336156         542            163228            30051086
   17.700       -4.193336156         542            163228            30090591
   17.800       -4.193336156         542            163228            30130096
   17.900       -4.193336156         542            163228            30169601
   18.000       -4.193336156         542            163228            30209106
   18.100       -4.193336156         542            163228            30248611
   18.200       -4.193336156         542            163228            30288116
   18.300       -4.193336156         542            163228            30327621
   18.400       -4.193336156         542            163228            30367126
   18.500       -4.193336156         542            163228            30406631
   18.600       -4.193336156         542            163228            30446136
   18.700       -4.193336156         542            163228            30485641
   18.800       -4.193336156         542            163228            30525146
   18.900       -4.193336156         542            163228            30564651
   19.000       -4.193336156         542            163228            30604156
   19.100       -4.193336156         542            163228            30643661
   19.200       -4.193336156         542            163228            30683166
   19.300       -4.193336156         542            163228            30722671
   19.400       -4.193336156         542            163228            30762176
   19.500       -4.193336156         542            163228            30801681
   19.600       -4.193336156         542            163228            30841186
   19.700       -4.193336156         542            163228            30880691
   19.800       -4.193336156         542            163228            30920196
   19.900       -4.193336156         542            163228            30959701
   20.000       -4.193336156         542            163228            30999206
   20.100       -4.193336156         542            163228            31038711
   20.200       -4.193336156         542            163228            31078216
   20.300       -4.193336156         542            163228            31117721
   20.400       -4.193336156         542            163228            31157226
   20.500       -4.193336156         542            163228            31196731
   20.600       -4.193336156         542            163228            31236236
   20.700       -4.193336156         542            163228            31275741
   20.800       -4.193336156         542            163228            31315246
   20.900       -4.193336156         542            163228            31354751
   21.000       -4.193336156         542            163228            31394256
   21.100       -4.193336156         542            163228            31433761
   21.200       -4.193336156         542            163228            31473266
   21.300       -4.193336156         542            163228            31512771
   21.400       -4.193336156         542            163228            31552276
   21.500       -4.193336156         542            163228            31591781
   21.600       -4.193336156         542            163228            31631286
   21.700       -4.193336156         542            163228            31670791
   21.800       -4.193336156         542            163228            31710296
   21.900       -4.193336156         542            163228            31749801
   22.000       -4.193336156         542            163228            31789306
   22.100       -4.193336156         542            163228            31828811
   22.200       -4.193336156         542            163228            31868316
   22.300       -4.193336156         542            163228            31907821
   22.400       -4.193336156         542            163228            31947326
   22.500       -4.193336156         542            163228            31986831
   22.600       -4.193336156         542            163228            32026336
   22.700       -4.193336156         542            163228            32065841
   22.800       -4.193336156         542            163228            32105346
   22.900       -4.193336156         542            163228            32144851
   23.000       -4.193336156         542            163228            32184356
   23.100       -4.193336156         542            163228            32223861
   23.200       -4.193336156         542            163228            32263366
   23.300       -4.193336156         542            163228            32302871
   23.400       -4.193336156         542            163228            32342376
   23.500       -4.193336156         542            163228            32381881
   23.600       -4.193336156         542            163228            32421386
   23.700       -4.193336156         542            163228            32460891
   23.800       -4.193336156         542            163228            32500396
   23.900       -4.193336156         542            163228            32539901
   24.000       -4.193336156         542            163228            32579406
   24.100       -4.193336156         542            163228            32618911
   24.200       -4.193336156         542            163228            32658416
   24.300       -4.193336156         542            163228            32697921
   24.400       -4.193336156         542            163228            32737426
   24.500       -4.193336156         542            163228            32776931
   24.600       -4.193336156         542            163228            32816436
   24.700       -4.193336156         542            163228            32855941
   24.800       -4.193336156         542            163228            32895446
   24.900       -4.193336156         542            163228            32934951
   25.000       -4.193336156         542            163228            32974456
   25.100       -4.193336156         542            163228            33013961
   25.200       -4.193336156         542            163228            33053466
   25.300       -4.193336156         542            163228            33092971
   25.400       -4.193336156         542            163228            33132476
   25.500       -4.193336156         542            163228            33171981
   25.600       -4.193336156         542            163228            33211486
   25.700       -4.193336156         542            163228            33250991
   25.800       -4.193336156         542            163228            33290496
   25.900       -4.193336156         542            163228            33330001
   26.000       -4.193336156         542            163228            33369506
   26.100       -4.193336156         542            163228            33409011
   26.200       -4.193336156         542            163228            33448516
   26.300       -4.193336156         542            163228            33488021
   26.400       -4.193336156         542            163228            33527526
   26.500       -4.193336156         542            163228            33567031
   26.600       -4.193336156         542            163228            33606536
   26.700       -4.193336156         542            163228            33646041
   26.800       -4.193336156         542            163228            33685546
   26.900       -4.193336156         542            163228            33725051
   27.000       -4.193336156         542            163228            33764556
   27.100       -4.193336156         542            163228            33804061
   27.200       -4.193336156         542            163228            33843566
   27.300       -4.193336156         542            163228            33883071
   27.400       -4.193336156         542            163228            33922576
   27.500       -4.193336156         542            163228            33962081
   27.600       -4.193336156         542            163228            34001586
   27.700       -4.193336156         542            163228            34041091
   27.800       -4.193336156         542            163228            34080596
   27.900       -4.193336156         542            163228            34120101
   28.000       -4.193336156         542            163228            34159606
   28.100       -4.193336156         542            163228            34199111
   28.200       -4.193336156         542            163228            34238616
   28.300       -4.193336156         542            163228            34278121
   28.400       -4.193336156         542            163228            34317626
   28.500       -4.193336156         542            163228            34357131
   28.600       -4.193336156         542            163228            34396636
   28.700       -4.193336156         542            163228            34436141
   28.800       -4.193336156         542            163228            34475646
   28.900       -4.193336156         542            163228            34515151
   29.000       -4.193336156         542            163228            34554656
   29.100       -4.193336156         542            163228            34594161
   29.200       -4.193336156         542            163228            34633666
   29.300       -4.193336156         542            163228            34673171
   29.400       -4.193336156         542            163228            34712676
   29.500       -4.193336156         542            163228            34752181
   29.600       -4.193336156         542            163228            34791686
   29.700       -4.193336156         542            163228            34831191
   29.800       -4.193336156         542            163228            34870696
   29.900       -4.193336156         542            163228            34910201
   30.000       -4.193336156         542            163228            34949706
