#   beta           E(beta)     N(params)           N(CNOT)          N(measure)
#-------------------------------------------------------------------------------
   13.500       -5.021451640       56295           1521450         12490948320
   13.600       -5.021456947       56712           1532720         12582705000
   13.700       -5.021462033       57129           1543990         12674461680
   13.800       -5.021466909       57546           1555260         12766218360
   13.900       -5.021471583       57963           1566530         12857975040
   14.000       -5.021476064       58380           1577800         12949731720
   14.100       -5.021480361       58797           1589070         13041488400
   14.200       -5.021484482       59214           1600340         13133245080
   14.300       -5.021488435       59631           1611610         13225001760
   14.400       -5.021492226       60048           1622880         13316758440
   14.500       -5.021495863       60465           1634150         13408515120
   14.600       -5.021499353       60882           1645420         13500271800
   14.700       -5.021502702       61299           1656690         13592028480
   14.800       -5.021505915       61716           1667960         13683785160
   14.900       -5.021508999       62133           1679230         13775541840
   15.000       -5.021511960       62550           1690500         13867298520
   15.100       -5.021514802       62967           1701770         13959055200
   15.200       -5.021517530       63384           1713040         14050811880
   15.300       -5.021520150       63801           1724310         14142568560
   15.400       -5.021522666       64218           1735580         14234325240
   15.500       -5.021525083       64635           1746850         14326081920
   15.600       -5.021527404       65052           1758120         14417838600
   15.700       -5.021529633       65469           1769390         14509595280
   15.800       -5.021531775       65886           1780660         14601351960
   15.900       -5.021533833       66303           1791930         14693108640
   16.000       -5.021535811       66720           1803200         14784865320
   16.100       -5.021537711       67137           1814470         14876622000
   16.200       -5.021539538       67554           1825740         14968378680
   16.300       -5.021541294       67971           1837010         15060135360
   16.400       -5.021542982       68388           1848280         15151892040
   16.500       -5.021544605       68805           1859550         15243648720
   16.600       -5.021546166       69222           1870820         15335405400
   16.700       -5.021547666       69639           1882090         15427162080
   16.800       -5.021549110       70056           1893360         15518918760
   16.900       -5.021550498       70473           1904630         15610675440
   17.000       -5.021551833       70890           1915900         15702432120
   17.100       -5.021553118       71307           1927170         15794188800
   17.200       -5.021554354       71724           1938440         15885945480
   17.300       -5.021555543       72141           1949710         15977702160
   17.400       -5.021556688       72558           1960980         16069458840
   17.500       -5.021557789       72975           1972250         16161215520
   17.600       -5.021558850       73392           1983520         16252972200
   17.700       -5.021559871       73809           1994790         16344728880
   17.800       -5.021560853       74226           2006060         16436485560
   17.900       -5.021561799       74643           2017330         16528242240
   18.000       -5.021562710       75060           2028600         16619998920
   18.100       -5.021563588       75477           2039870         16711755600
   18.200       -5.021564433       75894           2051140         16803512280
   18.300       -5.021565246       76311           2062410         16895268960
   18.400       -5.021566030       76728           2073680         16987025640
   18.500       -5.021566786       77145           2084950         17078782320
   18.600       -5.021567513       77562           2096220         17170539000
   18.700       -5.021568215       77979           2107490         17262295680
   18.800       -5.021568890       78396           2118760         17354052360
   18.900       -5.021569541       78813           2130030         17445809040
   19.000       -5.021570169       79230           2141300         17537565720
   19.100       -5.021570774       79647           2152570         17629322400
   19.200       -5.021571357       80064           2163840         17721079080
   19.300       -5.021571920       80481           2175110         17812835760
   19.400       -5.021572462       80898           2186380         17904592440
   19.500       -5.021572984       81315           2197650         17996349120
   19.600       -5.021573489       81732           2208920         18088105800
   19.700       -5.021573975       82149           2220190         18179862480
   19.800       -5.021574444       82566           2231460         18271619160
   19.900       -5.021574896       82983           2242730         18363375840
   20.000       -5.021575332       83400           2254000         18455132520
   20.100       -5.021575753       83817           2265270         18546889200
   20.200       -5.021576160       84234           2276540         18638645880
   20.300       -5.021576552       84651           2287810         18730402560
   20.400       -5.021576930       85068           2299080         18822159240
   20.500       -5.021577295       85485           2310350         18913915920
   20.600       -5.021577647       85902           2321620         19005672600
   20.700       -5.021577987       86319           2332890         19097429280
   20.800       -5.021578316       86736           2344160         19189185960
   20.900       -5.021578633       87153           2355430         19280942640
   21.000       -5.021578939       87570           2366700         19372699320
   21.100       -5.021579234       87987           2377970         19464456000
   21.200       -5.021579519       88404           2389240         19556212680
   21.300       -5.021579795       88821           2400510         19647969360
   21.400       -5.021580061       89238           2411780         19739726040
   21.500       -5.021580318       89655           2423050         19831482720
   21.600       -5.021580566       90072           2434320         19923239400
   21.700       -5.021580806       90489           2445590         20014996080
   21.800       -5.021581038       90906           2456860         20106752760
   21.900       -5.021581262       91323           2468130         20198509440
   22.000       -5.021581478       91740           2479400         20290266120
   22.100       -5.021581687       92157           2490670         20382022800
   22.200       -5.021581889       92574           2501940         20473779480
   22.300       -5.021582084       92991           2513210         20565536160
   22.400       -5.021582273       93408           2524480         20657292840
   22.500       -5.021582455       93825           2535750         20749049520
   22.600       -5.021582631       94242           2547020         20840806200
   22.700       -5.021582802       94659           2558290         20932562880
   22.800       -5.021582966       95076           2569560         21024319560
   22.900       -5.021583126       95493           2580830         21116076240
   23.000       -5.021583280       95910           2592100         21207832920
   23.100       -5.021583428       96327           2603370         21299589600
   23.200       -5.021583572       96744           2614640         21391346280
   23.300       -5.021583712       97161           2625910         21483102960
   23.400       -5.021583846       97578           2637180         21574859640
   23.500       -5.021583977       97995           2648450         21666616320
   23.600       -5.021584103       98412           2659720         21758373000
   23.700       -5.021584224       98829           2670990         21850129680
   23.800       -5.021584342       99246           2682260         21941886360
   23.900       -5.021584456       99663           2693530         22033643040
   24.000       -5.021584567      100080           2704800         22125399720
   24.100       -5.021584673      100497           2716070         22217156400
   24.200       -5.021584777      100914           2727340         22308913080
   24.300       -5.021584877      101331           2738610         22400669760
   24.400       -5.021584973      101748           2749880         22492426440
   24.500       -5.021585067      102165           2761150         22584183120
   24.600       -5.021585158      102582           2772420         22675939800
   24.700       -5.021585245      102999           2783690         22767696480
   24.800       -5.021585330      103416           2794960         22859453160
   24.900       -5.021585412      103833           2806230         22951209840
   25.000       -5.021585492      104250           2817500         23042966520
   25.100       -5.021585569      104667           2828770         23134723200
   25.200       -5.021585643      105084           2840040         23226479880
   25.300       -5.021585716      105501           2851310         23318236560
   25.400       -5.021585786      105918           2862580         23409993240
   25.500       -5.021585853      106335           2873850         23501749920
   25.600       -5.021585919      106752           2885120         23593506600
   25.700       -5.021585982      107169           2896390         23685263280
   25.800       -5.021586044      107586           2907660         23777019960
   25.900       -5.021586103      108003           2918930         23868776640
   26.000       -5.021586161      108420           2930200         23960533320
   26.100       -5.021586217      108837           2941470         24052290000
   26.200       -5.021586271      109254           2952740         24144046680
   26.300       -5.021586323      109671           2964010         24235803360
   26.400       -5.021586374      110088           2975280         24327560040
   26.500       -5.021586423      110505           2986550         24419316720
   26.600       -5.021586471      110922           2997820         24511073400
   26.700       -5.021586517      111339           3009090         24602830080
   26.800       -5.021586561      111756           3020360         24694586760
   26.900       -5.021586605      112173           3031630         24786343440
   27.000       -5.021586647      112590           3042900         24878100120
   27.100       -5.021586687      113007           3054170         24969856800
   27.200       -5.021586727      113424           3065440         25061613480
   27.300       -5.021586765      113841           3076710         25153370160
   27.400       -5.021586802      114258           3087980         25245126840
   27.500       -5.021586838      114675           3099250         25336883520
   27.600       -5.021586872      115092           3110520         25428640200
   27.700       -5.021586906      115509           3121790         25520396880
   27.800       -5.021586939      115926           3133060         25612153560
   27.900       -5.021586970      116343           3144330         25703910240
   28.000       -5.021587001      116760           3155600         25795666920
   28.100       -5.021587031      117177           3166870         25887423600
   28.200       -5.021587060      117594           3178140         25979180280
   28.300       -5.021587088      118011           3189410         26070936960
   28.400       -5.021587115      118428           3200680         26162693640
   28.500       -5.021587141      118845           3211950         26254450320
   28.600       -5.021587166      119262           3223220         26346207000
   28.700       -5.021587191      119679           3234490         26437963680
   28.800       -5.021587215      120096           3245760         26529720360
   28.900       -5.021587238      120513           3257030         26621477040
   29.000       -5.021587261      120930           3268300         26713233720
   29.100       -5.021587283      121347           3279570         26804990400
   29.200       -5.021587304      121764           3290840         26896747080
   29.300       -5.021587324      122181           3302110         26988503760
   29.400       -5.021587344      122598           3313380         27080260440
   29.500       -5.021587364      123015           3324650         27172017120
   29.600       -5.021587382      123432           3335920         27263773800
   29.700       -5.021587401      123849           3347190         27355530480
   29.800       -5.021587418      124266           3358460         27447287160
   29.900       -5.021587435      124683           3369730         27539043840
   30.000       -5.021587452      125100           3381000         27630800520
