#   beta           E(beta)     N(params)           N(CNOT)          N(measure)
#-------------------------------------------------------------------------------
   17.800     -308.813154448        1390             84836           119518576
   17.900     -308.813154448        1390             84836           119518576
   18.000     -308.813154448        1390             84836           119518576
   18.100     -308.813154448        1390             84836           119518576
   18.200     -308.813154448        1390             84836           119518576
   18.300     -308.813154448        1390             84836           119518576
   18.400     -308.813154448        1390             84836           119518576
   18.500     -308.813154448        1390             84836           119518576
   18.600     -308.813154448        1390             84836           119518576
   18.700     -308.813154448        1390             84836           119518576
   18.800     -308.813154448        1390             84836           119518576
   18.900     -308.813154448        1390             84836           119518576
   19.000     -308.813154448        1390             84836           119518576
   19.100     -308.813154448        1390             84836           119518576
   19.200     -308.813154448        1390             84836           119518576
   19.300     -308.813154448        1390             84836           119518576
   19.400     -308.813154448        1390             84836           119518576
   19.500     -308.813154448        1390             84836           119518576
   19.600     -308.813154448        1390             84836           119518576
   19.700     -308.813154448        1390             84836           119518576
   19.800     -308.813154448        1390             84836           119518576
   19.900     -308.813154448        1390             84836           119518576
   20.000     -308.813154448        1390             84836           119518576
   20.100     -308.813154448        1390             84836           119518576
   20.200     -308.813154448        1390             84836           119518576
   20.300     -308.813154448        1390             84836           119518576
   20.400     -308.813154448        1390             84836           119518576
   20.500     -308.813154448        1390             84836           119518576
   20.600     -308.813154448        1390             84836           119518576
   20.700     -308.813154448        1390             84836           119518576
   20.800     -308.813154448        1390             84836           119518576
   20.900     -308.813154448        1390             84836           119518576
   21.000     -308.813154448        1390             84836           119518576
   21.100     -308.813154448        1390             84836           119518576
   21.200     -308.813154448        1390             84836           119518576
   21.300     -308.813154448        1390             84836           119518576
   21.400     -308.813154448        1390             84836           119518576
   21.500     -308.813154448        1390             84836           119518576
   21.600     -308.813154448        1390             84836           119518576
   21.700     -308.813154448        1390             84836           119518576
   21.800     -308.813154448        1390             84836           119518576
   21.900     -308.813154448        1390             84836           119518576
   22.000     -308.813154448        1390             84836           119518576
   22.100     -308.813154448        1390             84836           119518576
   22.200     -308.813154448        1390             84836           119518576
   22.300     -308.813154448        1390             84836           119518576
   22.400     -308.813154448        1390             84836           119518576
   22.500     -308.813154448        1390             84836           119518576
   22.600     -308.813154448        1390             84836           119518576
   22.700     -308.813154448        1390             84836           119518576
   22.800     -308.813154448        1390             84836           119518576
   22.900     -308.813154448        1390             84836           119518576
   23.000     -308.813154448        1390             84836           119518576
   23.100     -308.813154448        1390             84836           119518576
   23.200     -308.813154448        1390             84836           119518576
   23.300     -308.813154448        1390             84836           119518576
   23.400     -308.813154448        1390             84836           119518576
   23.500     -308.813154448        1390             84836           119518576
   23.600     -308.813154448        1390             84836           119518576
   23.700     -308.813154448        1390             84836           119518576
   23.800     -308.813154448        1390             84836           119518576
   23.900     -308.813154448        1390             84836           119518576
   24.000     -308.813154448        1390             84836           119518576
   24.100     -308.813154448        1390             84836           119518576
   24.200     -308.813154448        1390             84836           119518576
   24.300     -308.813154448        1390             84836           119518576
   24.400     -308.813154448        1390             84836           119518576
   24.500     -308.813154448        1390             84836           119518576
   24.600     -308.813154448        1390             84836           119518576
   24.700     -308.813154448        1390             84836           119518576
   24.800     -308.813154448        1390             84836           119518576
   24.900     -308.813154448        1390             84836           119518576
   25.000     -308.813154448        1390             84836           119518576
   25.100     -308.813154448        1390             84836           119518576
   25.200     -308.813154448        1390             84836           119518576
   25.300     -308.813154448        1390             84836           119518576
   25.400     -308.813154448        1390             84836           119518576
   25.500     -308.813154448        1390             84836           119518576
   25.600     -308.813154448        1390             84836           119518576
   25.700     -308.813154448        1390             84836           119518576
   25.800     -308.813154448        1390             84836           119518576
   25.900     -308.813154448        1390             84836           119518576
   26.000     -308.813154448        1390             84836           119518576
   26.100     -308.813154448        1390             84836           119518576
   26.200     -308.813154448        1390             84836           119518576
   26.300     -308.813154448        1390             84836           119518576
   26.400     -308.813154448        1390             84836           119518576
   26.500     -308.813154448        1390             84836           119518576
   26.600     -308.813154448        1390             84836           119518576
   26.700     -308.813154448        1390             84836           119518576
   26.800     -308.813154448        1390             84836           119518576
   26.900     -308.813154448        1390             84836           119518576
   27.000     -308.813154448        1390             84836           119518576
   27.100     -308.813154448        1390             84836           119518576
   27.200     -308.813154448        1390             84836           119518576
   27.300     -308.813154448        1390             84836           119518576
   27.400     -308.813154448        1390             84836           119518576
   27.500     -308.813154448        1390             84836           119518576
   27.600     -308.813154448        1390             84836           119518576
   27.700     -308.813154448        1390             84836           119518576
   27.800     -308.813154448        1390             84836           119518576
   27.900     -308.813154448        1390             84836           119518576
   28.000     -308.813154448        1390             84836           119518576
   28.100     -308.813154448        1390             84836           119518576
   28.200     -308.813154448        1390             84836           119518576
   28.300     -308.813154448        1390             84836           119518576
   28.400     -308.813154448        1390             84836           119518576
   28.500     -308.813154448        1390             84836           119518576
   28.600     -308.813154448        1390             84836           119518576
   28.700     -308.813154448        1390             84836           119518576
   28.800     -308.813154448        1390             84836           119518576
   28.900     -308.813154448        1390             84836           119518576
   29.000     -308.813154448        1390             84836           119518576
   29.100     -308.813154448        1390             84836           119518576
   29.200     -308.813154448        1390             84836           119518576
   29.300     -308.813154448        1390             84836           119518576
   29.400     -308.813154448        1390             84836           119518576
   29.500     -308.813154448        1390             84836           119518576
   29.600     -308.813154448        1390             84836           119518576
   29.700     -308.813154448        1390             84836           119518576
   29.800     -308.813154448        1390             84836           119518576
   29.900     -308.813154448        1390             84836           119518576
   30.000     -308.813154448        1390             84836           119518576
